tweet,label
 what insanely ridiculous bullshit,OFF
 nhs is only the way it is because we have a over populated country  conservatives have privertised were nhs buys from,NOT
 we shouldnt be surprised these same pigs worked with neonazis to unmask antifa protestors and the local coverage by shit journos like  didnt cover that at all we had to rely on  for investigative coverage url,OFF
  gun control anyone disarmhate,NOT
  im not for gun controlpractice reading comprehension first,NOT
  i am beginning to believe that all liberals are sociopaths none of the people here believe in rule of law you have to have evidence of a crime to go any further confirmbrettkavanaughnow,NOT
  because  of americans are too lazy to vote  nonvoters skew liberal and too many liberals who do vote throw their vote away on rd party losers next question,OFF
 i cant wait to see his maga tat across his chest with a picture of mueller,NOT
  im sure he doesnt call his gated communitys private security firm bull connors though its funny now liberals love privatization of police,OFF
  wonder how many children he molested,OFF
  you are amazing i admire you so much for always being able to raise above the ugliness amp hatred you show us what grace is,NOT
  oh you are in england  your views on gun control stopped mattering in ,OFF
      this is the antifa party amp all of a sudden they expect us to believe they care about anyone besides themselves nope,OFF
antifa caught off guard after getting confronted by the last person they url via ,NOT
 ouch,OFF
  wonder if he apologized to diamond and silk for calling them a minstrel show  he should have been fired but there he is making faces,OFF
 which is why its awesome that kavanaugh didnt shake that gun control dads hand  sorry for kid was killed by a gun but its not the future judges fault it happened omg white people in cities are silly,OFF
 john podesta is a spirit cooking pedo heres a photo of him and valerie jarrett in a rather compromising situation  maga qanon drainthedeepstate draintheswamp url,OFF
  somebodys terrified  what will happen when the american public knows the truth about what youve been doing drainthedeepstate   maga trump kag  url,NOT
 i love the way this pisses off liberals url,OFF
 was i bet you are still into sloaneshe is pretty awesome,NOT
   my auto correct gggrrr she is a crazy witch,OFF
  when i turned the speech on it sounded to me like liberals becoming another nasty party with his personal attacks on various individuals,OFF
sjw crap andor paedophilia   hollywood tv movies gaming politics comics police publicauthorities like councils  dwp dwpcrimes  catholicchurch or church  vatican  islam and muslims used as a weapon   missed anything nhs maybe  mbga conservatives,NOT
 who she thinks she is to talk to a referee like that and expect everyone to support her or treat her specially,NOT
 another negative democrat who refuses to disappear,OFF
 as my elected mp could you please explain why  is still promoting ideas that the eu have already rejected weve  months to go and nothing appears to be moving onward  are like the blind leading the blind brexitshambles brexitmeansbrexit url,OFF
 getting out of the paris climate agreement is what m voters wanted obama committed us to b towards that agreement we keep paying for the third world countries and we are going broke it does not help when places like cal have m illegals either,NOT
 hes gonna tip him two new assholes,NOT
 so she cant be effected by the radiation but killed i hope he mentions lady gaga witch since she is the only known immortal witch and supreme,OFF
