comment,label,label_class
yeah i definitely agree that freelee should be nicer and more approachable i dont even like her and i have been a vegetarian for like  years she doesnt inspire me to want to become vegan people like kalel for instance do that way more her body is beautiful but to be honest i think trishs body is beautiful too,1,NOT
beans lentils grains yes you can gain weight but only if you are getting too much oil and sugar and fat im so happy for you,1,NOT
this wont last  weeks trish hasnt done her homework im not a vegan crusader but trish is just going head first for quick snack fixes none of these things she has shown are meals,1,NOT
watch momytangs videos,1,NOT
mommytang has the best vegan recipes,1,NOT
remember u can still have starbucks just ask for coconut milk instead of dairy ,1,NOT
you need to eat pasta rice and potatoes too almond milk tastes the same as cow milk so have that with your starbucks,1,NOT
make sure to buy vegan junk food ,1,NOT
any veggies that are dark colours and nuts are super high in protein,1,NOT
im so proud of you im vegan and i can honestly say it is the best decision ive ever made so excited for you and hope you enjoy your experience,1,NOT
i am so happy for you dont apologize you are doing fine its always a little hard at first but youll get the hang of it and plus you have the whole vegan community to help you out eat potatoes rice beans cooked veggies pasta you can eat all the pasta you want lots of fruit and eat more watermelon and cantaloupe cause theyre low in calories and wouldnt fill you up and you might end up starving yourself which you dont want to do track your calories for the first week so you dont under eat good luck trish ,1,NOT
this is awesomegirlkeep goingthis lifestyle is amazing,1,NOT
i love how she is reviewing fruit as if people dont know what grapes are hahaha,1,NOT
gardien chickn nuggets strips and fishless fillets daiya raised vegetable pizza earth island cheddar and mozzarella cheeze earth balance classic spread vegan butter a great milk replacement is soy milk for an authentic milk tastes or silk almond milks they come in a sweetened version unsweetened vanilla and chocolate many of the cliff bars also do not contain eggs or dairy even the chocolate ship one good for a snack on the go something i love is frying green beans with avocado oil and herb salt toast with avocado on it is a great snack as well order the arbonne vanilla protein shake its vegan for protein use a blender and mix almond milk banana and arbonne protein for the yummiest shake ever,1,NOT
how do you sleep at night  being a fake and a liar,3,NOT
being vegan is easy and feels amazing ive been skinny fat all my lifethin but unhealthy when i went vegan i lost a few pounds right away my digestion improved so much and stomach cramps disappeared and i learned how to feed myself food thats satisfying and yummy i dont miss eating animals at all,1,NOT
steamed white rice with nori sheets and sliced avocado for vegan sushi love you girlam so proud of you flawless inside and out love an italianhispanic girl from mar vista by santa monica,1,NOT
im so proud of you trisha,1,NOT
i want you to be aware that some people start off pretty rocky when they first go vegan from either not being sure what to eat and how much or from your body cleansing its self once you start a healthy diet your body wants to release all the junk toxic food you have been eating before and thats why people feel tired sick gain weight etc and it gets mistaken that veganism is doing that to your body but really its the food you ate before releasing just stick with and youll feel amazing and get great results this is what happened to me in the beginning but i kept going and adjusting to what worked for me and im soooo glad i did because it was one of the best decisions of my life almost every problem i struggled with mentally and physically wishing all my luck towards you trisha,1,NOT
watch the vegan couples videos,1,NOT
i bet freelee the banana girl will make a video on trish,1,NOT
fuck freelee dont listen trish dont fucking do that,5,ABU
this is why i love trisha such a sweet person,1,NOT
yesss trish im so proud of you drink smoothies rice pasta potatoes eat a lot of starches to fill you up  im so proud also look for vegan resturants,1,NOT
she just bought a balenciaga bag,2,NOT
you got to look up all the things youll be able to eat as a vegan so you dont get so bored with it that you end up just not wanting to do it for example so youre still able to have like your frappe if youre willing to make them yourself or ask for a substitute at stores you can have almond milk and other nut milk,1,NOT
sprouts and whole foods has a lot of vegan food,1,NOT
eat as much as you want of the right foods  brown rice potatoes some pasta sweet potatoes veggies fruit bananas and dates lentils beans avocado eat whats going to be satisfying easy and convenient for you ,1,NOT
this video was definitely made a few weeks ago and judging by your latest vlog you didnt stick with the vegan lifestyle,2,NOT
